State,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Latitude,Longitude
California,Arden-Arcade,03/02/2015,10.291667,27.0,18,25,0.011542,0.031,10,29,1.666667,2.3,21,3.0,0.379167,0.8,23.0,9.0,37.2718745,-119.2704153
California,Arden-Arcade,04/02/2015,10.318182,26.0,18,25,0.011375,0.029,10,27,2.081818,2.2,3,3.0,0.716667,1.0,3.0,11.0,37.2718745,-119.2704153
California,Arden-Arcade,05/02/2015,11.857143,22.0,18,21,0.006333,0.01,4,9,0.477778,0.6,16,0.0,0.35,0.5,0.0,6.0,37.2718745,-119.2704153
California,Arden-Arcade,06/02/2015,4.727273,12.0,0,11,0.020583,0.027,16,25,0.622727,1.1,5,1.0,0.225,0.4,0.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,07/02/2015,2.458333,12.0,20,11,0.018417,0.025,0,23,0.395833,0.8,1,0.0,0.129167,0.3,22.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,08/02/2015,1.083333,3.0,0,3,0.025167,0.034,14,31,0.8875,1.4,18,1.0,0.158333,0.3,0.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,09/02/2015,5.25,22.0,20,21,0.023917,0.04,9,37,0.491667,0.9,5,0.0,0.145833,0.4,22.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,10/02/2015,8.380952,21.0,19,20,0.011583,0.026,10,24,0.557143,1.0,14,1.0,0.383333,0.7,23.0,8.0,37.2718745,-119.2704153
California,Arden-Arcade,11/02/2015,10.5,24.0,19,23,0.009833,0.026,9,24,0.731818,0.9,0,0.0,0.533333,0.7,0.0,8.0,37.2718745,-119.2704153
California,Arden-Arcade,12/02/2015,8.708333,22.0,19,21,0.010167,0.026,10,24,0.729167,1.2,21,1.0,0.520833,0.9,4.0,10.0,37.2718745,-119.2704153
California,Arden-Arcade,13/02/2015,8.583333,22.0,19,21,0.01375,0.033,10,31,1.05,1.3,20,1.0,0.658333,1.1,2.0,13.0,37.2718745,-119.2704153
California,Arden-Arcade,14/02/2015,8.227273,21.0,19,20,0.012375,0.032,10,30,1.2,1.7,22,1.0,0.404167,0.8,23.0,9.0,37.2718745,-119.2704153
California,Arden-Arcade,15/02/2015,8.666667,20.0,19,19,0.013958,0.032,10,30,1.491667,1.8,19,1.0,0.629167,1.1,2.0,13.0,37.2718745,-119.2704153
California,Arden-Arcade,16/02/2015,8.166667,23.0,19,22,0.017083,0.036,10,33,1.683333,2.0,19,3.0,0.3875,0.7,0.0,8.0,37.2718745,-119.2704153
California,Arden-Arcade,17/02/2015,4.25,10.0,0,9,0.027875,0.039,10,36,1.458333,1.9,3,1.0,0.279167,0.6,0.0,7.0,37.2718745,-119.2704153
California,Arden-Arcade,18/02/2015,6.952381,20.0,19,19,0.017417,0.029,9,27,1.266667,1.7,16,1.0,0.2375,0.4,21.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,19/02/2015,7.458333,13.0,17,12,0.017958,0.024,19,22,1.4625,1.8,19,1.0,0.316667,0.4,0.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,20/02/2015,2.5,6.0,19,6,0.022875,0.028,9,26,1.891667,2.3,23,3.0,0.220833,0.3,0.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,21/02/2015,2.791667,11.0,23,10,0.017792,0.025,11,23,2.266667,2.8,19,3.0,0.208333,0.3,22.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,22/02/2015,2.681818,9.0,2,8,0.031417,0.04,11,37,2.522727,2.9,16,3.0,0.258333,0.4,2.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,23/02/2015,4.041667,22.0,22,21,0.029375,0.042,9,39,1.908333,2.4,3,3.0,0.120833,0.3,22.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,24/02/2015,11.916667,20.0,6,19,0.019292,0.034,10,31,1.3875,1.8,19,1.0,0.325,0.4,1.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,25/02/2015,13.136364,32.0,19,30,0.01875,0.046,10,43,1.790909,2.3,16,3.0,0.375,0.6,11.0,7.0,37.2718745,-119.2704153
California,Arden-Arcade,26/02/2015,10.863636,25.0,20,24,0.018417,0.04,10,37,2.486364,3.0,18,4.0,0.354167,0.5,7.0,6.0,37.2718745,-119.2704153
California,Arden-Arcade,27/02/2015,4.863636,16.0,0,15,0.023292,0.036,9,33,1.95,3.1,7,4.0,0.2625,0.5,0.0,6.0,37.2718745,-119.2704153
California,Arden-Arcade,28/02/2015,4.583333,18.0,21,17,0.019583,0.033,9,31,1.1875,1.6,3,1.0,0.1625,0.4,23.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,01/03/2015,6.916667,21.0,20,20,0.017958,0.033,11,31,0.816667,1.2,18,1.0,0.358333,0.6,3.0,7.0,37.2718745,-119.2704153
California,Arden-Arcade,02/03/2015,6.545455,22.0,21,21,0.018708,0.035,10,32,1.122727,1.6,9,1.0,0.229167,0.4,22.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,03/03/2015,9.291667,25.0,20,24,0.016958,0.037,10,34,0.716667,1.1,18,1.0,0.333333,0.6,2.0,7.0,37.2718745,-119.2704153
California,Arden-Arcade,04/03/2015,11.458333,27.0,21,25,0.016083,0.037,10,34,0.46087,0.9,0,0.0,0.3,0.4,7.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,05/03/2015,13.041667,30.0,20,28,0.016708,0.042,10,39,0.129412,0.3,21,0.0,0.445833,0.6,3.0,7.0,37.2718745,-119.2704153
California,Arden-Arcade,06/03/2015,13.727273,30.0,20,28,0.01775,0.042,10,39,0.422727,0.9,18,0.0,0.654167,1.1,7.0,13.0,37.2718745,-119.2704153
California,Arden-Arcade,07/03/2015,12.875,32.0,20,30,0.021125,0.048,11,44,0.991667,1.5,12,1.0,0.429167,0.7,23.0,8.0,37.2718745,-119.2704153
California,Arden-Arcade,08/03/2015,10.875,26.0,20,25,0.023375,0.05,10,46,1.070833,1.5,21,1.0,0.483333,0.8,1.0,9.0,37.2718745,-119.2704153
California,Arden-Arcade,09/03/2015,7.416667,19.0,20,18,0.025542,0.045,11,42,1.445833,1.9,17,1.0,0.345833,0.5,0.0,6.0,37.2718745,-119.2704153
California,Arden-Arcade,10/03/2015,9.454545,28.0,20,26,0.027125,0.048,10,44,1.640909,2.5,22,3.0,0.358333,0.6,9.0,7.0,37.2718745,-119.2704153
California,Arden-Arcade,11/03/2015,7.125,20.0,21,19,0.021458,0.039,11,36,1.1625,1.7,1,1.0,0.2375,0.4,22.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,12/03/2015,6.916667,21.0,20,20,0.018708,0.036,10,33,1.0875,1.5,19,1.0,0.283333,0.5,0.0,6.0,37.2718745,-119.2704153
California,Arden-Arcade,13/03/2015,7.458333,24.0,21,23,0.023583,0.048,11,44,1.579167,2.1,16,3.0,0.2625,0.4,23.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,14/03/2015,8.545455,22.0,20,21,0.027,0.051,11,47,2.090909,4.4,13,6.0,0.383333,0.5,1.0,6.0,37.2718745,-119.2704153
California,Arden-Arcade,15/03/2015,5.681818,20.0,21,19,0.028333,0.049,9,45,2.059091,2.7,8,3.0,0.233333,0.4,0.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,16/03/2015,5.727273,15.0,5,14,0.022375,0.035,10,32,2.131818,2.4,16,3.0,0.225,0.4,0.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,17/03/2015,5.363636,11.0,5,10,0.027375,0.051,11,47,2.240909,2.5,8,3.0,0.220833,0.3,6.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,18/03/2015,7.947368,28.0,19,26,0.021938,0.046,10,43,2.294737,2.8,16,3.0,0.225,0.3,7.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,19/03/2015,7.304348,18.0,19,17,0.026333,0.045,10,42,2.352174,2.8,16,3.0,0.279167,0.4,9.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,20/03/2015,5.583333,16.0,6,15,0.031208,0.043,12,40,2.454167,3.2,15,4.0,0.229167,0.3,7.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,21/03/2015,2.083333,7.0,6,7,0.031625,0.043,11,40,2.283333,2.6,0,3.0,0.141667,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,22/03/2015,0.954545,3.0,6,3,0.03225,0.041,12,38,2.368182,3.2,8,4.0,0.125,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,23/03/2015,3.444444,9.0,6,8,0.0278,0.043,13,40,1.316667,2.2,0,3.0,0.2,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,24/03/2015,3.727273,9.0,6,8,0.0275,0.04,11,37,0.315789,0.9,4,0.0,0.191667,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,25/03/2015,4.333333,16.0,20,15,0.02325,0.037,11,34,0.295455,0.6,18,0.0,0.175,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,26/03/2015,8.181818,29.0,21,27,0.022875,0.05,11,46,0.668182,1.0,15,1.0,0.254167,0.4,22.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,27/03/2015,7.375,19.0,0,18,0.027,0.05,10,46,0.879167,2.1,9,3.0,0.4375,0.7,7.0,8.0,37.2718745,-119.2704153
California,Arden-Arcade,28/03/2015,5.5,24.0,22,23,0.025875,0.049,11,45,0.691667,1.0,15,1.0,0.195833,0.3,22.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,29/03/2015,6.875,21.0,0,20,0.028917,0.052,10,48,0.995833,1.4,18,1.0,0.279167,0.4,0.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,30/03/2015,3.909091,12.0,6,11,0.032292,0.046,10,43,1.227273,1.8,14,1.0,0.258333,0.3,0.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,31/03/2015,1.428571,4.0,6,4,0.039,0.048,12,44,0.952381,1.7,0,1.0,0.152941,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,01/04/2015,3.416667,16.0,6,15,0.034292,0.047,11,44,0.795833,1.4,18,1.0,0.195833,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,02/04/2015,4.125,11.0,22,10,0.025385,0.042,13,39,0.3,0.7,0,0.0,0.2,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,03/04/2015,5.636364,15.0,7,14,0.034125,0.048,11,44,0.221053,0.7,17,0.0,0.266667,0.4,7.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,04/04/2015,1.25,5.0,6,5,0.041667,0.049,9,45,0.730435,1.1,13,1.0,0.2,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,05/04/2015,1.041667,6.0,21,6,0.036167,0.045,10,42,0.841667,1.4,8,1.0,0.2,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,06/04/2015,3.333333,12.0,6,11,0.035875,0.049,10,45,0.7875,1.2,18,1.0,0.2,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,07/04/2015,1.75,4.0,23,4,0.0276,0.038,14,35,0.825,1.2,0,1.0,0.2,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,08/04/2015,4.583333,13.0,22,12,0.027792,0.046,11,43,0.363636,0.6,1,0.0,0.225,0.3,6.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,09/04/2015,8.375,24.0,20,23,0.020167,0.044,11,41,0.75,1.1,22,1.0,0.2875,0.4,6.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,10/04/2015,7.0,17.0,0,16,0.03125,0.055,11,51,1.0375,1.4,19,1.0,0.316667,0.4,0.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,11/04/2015,4.272727,13.0,21,12,0.026375,0.045,11,42,0.968182,1.4,19,1.0,0.204167,0.3,23.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,12/04/2015,6.375,23.0,19,22,0.027583,0.047,11,44,1.1125,1.5,19,1.0,0.220833,0.3,0.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,13/04/2015,3.458333,17.0,6,16,0.035125,0.048,10,44,1.270833,2.2,11,3.0,0.216667,0.3,0.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,14/04/2015,2.083333,10.0,22,9,0.041042,0.051,10,47,0.413043,1.0,0,1.0,0.179167,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,15/04/2015,2.615385,8.0,5,8,0.0391,0.043,17,40,0.442857,0.7,7,0.0,0.19,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,17/04/2015,4.954545,14.0,6,13,0.041875,0.06,11,67,1.430769,1.8,19,1.0,0.225,0.3,0.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,18/04/2015,3.75,8.0,6,8,0.043125,0.069,11,97,1.904167,2.7,15,3.0,0.2,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,19/04/2015,4.0,5.0,0,5,0.041333,0.064,10,80,2.204167,2.8,17,3.0,0.2,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,20/04/2015,2.1875,3.0,8,3,0.034292,0.046,11,43,2.3875,3.0,15,4.0,0.183333,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,21/04/2015,2.045455,5.0,6,5,0.029875,0.041,10,38,2.372727,2.8,14,3.0,0.1375,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,22/04/2015,3.625,7.0,5,7,0.03125,0.048,12,44,2.475,3.3,15,4.0,0.179167,0.2,5.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,23/04/2015,3.166667,11.0,6,10,0.03425,0.049,10,45,2.929167,3.6,16,4.0,0.2,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,24/04/2015,2.5,9.0,6,8,0.03325,0.046,11,43,2.266667,2.6,2,3.0,0.183333,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,25/04/2015,1.363636,3.0,6,3,0.031958,0.044,11,41,2.131818,2.6,5,3.0,0.120833,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,26/04/2015,4.25,19.0,20,18,0.029833,0.051,11,47,1.795833,2.3,0,3.0,0.1875,0.3,22.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,27/04/2015,4.583333,16.0,1,15,0.0375,0.06,12,67,2.583333,4.6,18,6.0,0.225,0.3,0.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,28/04/2015,3.875,6.0,4,6,0.030625,0.046,10,43,3.133333,4.2,14,6.0,0.1625,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,29/04/2015,4.772727,13.0,22,12,0.031875,0.052,12,48,1.727273,2.9,2,3.0,0.170833,0.2,7.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,30/04/2015,9.363636,33.0,21,31,0.030917,0.059,11,64,1.059091,1.5,19,1.0,0.225,0.4,23.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,01/05/2015,8.583333,25.0,0,24,0.041583,0.067,11,90,1.391667,2.1,18,3.0,0.333333,0.5,1.0,6.0,37.2718745,-119.2704153
California,Arden-Arcade,02/05/2015,2.208333,3.0,0,3,0.048708,0.066,10,87,1.745833,2.8,14,3.0,0.2,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,03/05/2015,0.875,2.0,0,2,0.042917,0.052,8,48,1.404167,1.9,15,1.0,0.166667,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,04/05/2015,1.727273,3.0,19,3,0.03825,0.048,10,44,1.259091,2.2,16,3.0,0.158333,0.2,10.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,05/05/2015,2.583333,6.0,6,6,0.03775,0.048,10,44,1.545833,1.9,15,1.0,0.2,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,06/05/2015,2.333333,5.0,6,5,0.03775,0.051,11,47,1.695833,2.1,18,3.0,0.170833,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,07/05/2015,2.291667,9.0,7,8,0.041208,0.051,12,47,1.7,2.3,3,3.0,0.1625,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,08/05/2015,2.636364,11.0,5,10,0.040625,0.057,11,58,1.672727,2.7,16,3.0,0.158333,0.2,5.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,09/05/2015,1.666667,3.0,5,3,0.039375,0.055,10,51,1.3125,1.9,17,1.0,0.170833,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,10/05/2015,1.416667,3.0,22,3,0.0395,0.052,10,48,1.733333,2.6,13,3.0,0.1375,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,11/05/2015,2.041667,4.0,5,4,0.035708,0.044,11,41,2.079167,2.7,12,3.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,12/05/2015,1.590909,4.0,5,4,0.041,0.053,10,49,1.772727,2.4,23,3.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,13/05/2015,1.916667,6.0,6,6,0.037833,0.049,10,45,1.845833,2.4,0,3.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,14/05/2015,2.45,8.0,5,8,0.039118,0.051,10,47,1.88,2.3,13,3.0,0.117647,0.2,7.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,15/05/2015,2.041667,6.0,6,6,0.037,0.047,10,44,1.895833,2.3,16,3.0,0.129167,0.2,6.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,16/05/2015,1.363636,4.0,5,4,0.038208,0.05,10,46,1.968182,2.9,14,3.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,17/05/2015,1.041667,2.0,0,2,0.035833,0.04,10,37,1.766667,2.3,9,3.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,18/05/2015,1.9,4.0,5,4,0.033167,0.045,10,42,1.8,2.3,16,3.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,19/05/2015,2.222222,4.0,6,4,0.036667,0.048,10,44,1.920833,2.6,13,3.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,26/05/2015,1.222222,2.0,19,2,0.034042,0.043,10,40,2.483333,3.2,17,4.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,27/05/2015,1.791667,3.0,6,3,0.030375,0.044,10,41,2.616667,3.7,15,4.0,0.1375,0.2,11.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,28/05/2015,4.166667,6.0,5,6,0.033042,0.054,11,50,2.07,3.6,13,4.0,0.166667,0.2,8.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,01/06/2015,1.235294,4.0,5,4,0.030214,0.042,11,39,0.425,0.7,13,0.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,02/06/2015,2.095238,6.0,10,6,0.029458,0.041,11,38,0.638095,1.1,18,1.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,03/06/2015,3.190476,6.0,5,6,0.029708,0.044,8,41,1.504545,2.1,15,3.0,0.116667,0.2,20.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,04/06/2015,3.5,10.0,23,9,0.033542,0.057,11,58,1.504348,2.1,13,3.0,0.1625,0.2,9.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,05/06/2015,5.863636,12.0,5,11,0.033167,0.055,10,51,1.928571,2.9,17,3.0,0.2,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,06/06/2015,3.083333,9.0,0,8,0.03325,0.052,9,48,1.733333,3.3,17,4.0,0.1875,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,07/06/2015,2.416667,5.0,21,5,0.041833,0.065,11,84,1.8375,3.0,19,4.0,0.15,0.2,12.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,08/06/2015,7.190476,27.0,22,25,0.045042,0.076,8,119,2.336364,2.9,10,3.0,0.211111,0.3,22.0,3.0,37.2718745,-119.2704153
California,Arden-Arcade,09/06/2015,4.863636,21.0,0,20,0.035667,0.048,10,44,2.3,3.3,9,4.0,0.241667,0.4,1.0,5.0,37.2718745,-119.2704153
California,Arden-Arcade,10/06/2015,8.416667,13.0,7,12,0.018917,0.027,12,25,1.958333,2.3,0,3.0,0.166667,0.2,8.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,11/06/2015,4.916667,14.0,6,13,0.037583,0.06,10,67,2.458333,3.7,18,4.0,0.170833,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,12/06/2015,3.416667,7.0,4,7,0.0435,0.067,10,90,3.229167,4.9,18,6.0,0.166667,0.2,8.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,13/06/2015,0.909091,4.0,5,4,0.037167,0.054,10,50,3.559091,5.0,16,7.0,0.195833,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,14/06/2015,0.5,2.0,19,2,0.032875,0.045,10,42,3.275,4.6,14,6.0,0.108333,0.2,19.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,15/06/2015,1.833333,4.0,5,4,0.033042,0.048,10,44,3.170833,4.5,15,6.0,0.141667,0.2,12.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,16/06/2015,3.0,6.0,10,6,0.043833,0.072,10,105,3.095833,3.6,7,4.0,0.1625,0.2,9.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,17/06/2015,4.238095,9.0,6,8,0.045875,0.074,11,112,3.286364,4.0,15,6.0,0.195833,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,18/06/2015,3.0,9.0,5,8,0.037708,0.053,8,49,2.131818,3.5,2,4.0,0.127778,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,19/06/2015,3.454545,8.0,5,8,0.036917,0.057,10,58,1.240909,2.0,19,3.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,20/06/2015,3.166667,10.0,5,9,0.040583,0.066,11,87,1.604167,2.5,8,3.0,0.141667,0.2,9.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,21/06/2015,0.363636,2.0,0,2,0.035083,0.045,11,42,1.086364,1.7,0,1.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,22/06/2015,2.545455,9.0,9,8,0.036708,0.056,11,54,0.986957,1.5,18,1.0,0.108333,0.2,13.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,23/06/2015,3.190476,8.0,5,8,0.03925,0.064,10,80,1.36087,2.2,18,3.0,0.120833,0.2,10.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,24/06/2015,4.333333,8.0,6,8,0.038542,0.061,11,71,1.775,2.6,14,3.0,0.154167,0.2,11.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,25/06/2015,4.0,12.0,5,11,0.051417,0.089,10,159,1.809091,2.4,15,3.0,0.2,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,26/06/2015,2.75,6.0,6,6,0.05325,0.081,10,136,1.920833,3.2,12,4.0,0.154167,0.2,10.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,27/06/2015,0.958333,4.0,21,4,0.030375,0.047,10,44,1.254167,1.7,11,1.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,28/06/2015,0.75,2.0,0,2,0.026792,0.041,10,38,1.329167,2.1,16,3.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,29/06/2015,3.136364,6.0,21,6,0.036917,0.059,11,64,1.5,2.5,19,3.0,0.133333,0.2,12.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,30/06/2015,4.833333,18.0,6,17,0.045083,0.068,11,93,1.9375,2.5,18,3.0,0.154167,0.2,5.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,01/07/2015,7.708333,19.0,20,18,0.045458,0.073,11,108,2.266667,3.2,14,4.0,0.2,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,02/07/2015,3.416667,7.0,4,7,0.034333,0.046,10,43,2.058333,3.0,13,4.0,0.116667,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,03/07/2015,2.272727,4.0,5,4,0.0355,0.057,11,58,2.054545,3.0,18,4.0,0.108333,0.2,19.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,04/07/2015,2.083333,5.0,21,5,0.033417,0.054,10,50,2.604167,4.1,20,6.0,0.133333,0.2,15.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,05/07/2015,1.125,2.0,0,2,0.0245,0.033,10,31,2.070833,2.7,15,3.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,06/07/2015,1.333333,2.0,6,2,0.028583,0.045,10,42,1.766667,2.6,16,3.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,07/07/2015,1.363636,4.0,6,4,0.024708,0.036,11,33,2.036364,2.7,16,3.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,08/07/2015,1.416667,4.0,5,4,0.021833,0.029,9,27,2.4625,3.3,15,4.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,09/07/2015,1.583333,3.0,6,3,0.026208,0.033,11,31,2.270833,2.7,14,3.0,0.108333,0.2,22.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,10/07/2015,1.5,4.0,7,4,0.02725,0.038,11,35,2.225,2.7,18,3.0,0.145833,0.2,0.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,11/07/2015,1.363636,3.0,5,3,0.024542,0.032,9,30,2.277273,2.8,7,3.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,12/07/2015,1.0,1.0,0,1,0.024292,0.033,10,31,2.058333,2.4,18,3.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,13/07/2015,2.833333,5.0,5,5,0.02775,0.051,10,47,2.466667,3.0,18,4.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,14/07/2015,3.55,6.0,1,6,0.025294,0.046,10,43,1.485,3.4,7,4.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
California,Arden-Arcade,15/07/2015,6.190476,10.0,10,9,0.035417,0.063,11,77,0.440909,1.2,16,1.0,0.15,0.2,9.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,16/07/2015,5.083333,9.0,6,8,0.03425,0.057,11,58,0.458333,1.1,12,1.0,0.129167,0.2,10.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,17/07/2015,4.875,9.0,11,8,0.037083,0.06,11,67,0.720833,1.9,18,1.0,0.145833,0.2,11.0,2.0,37.2718745,-119.2704153
California,Arden-Arcade,18/07/2015,2.125,3.0,5,3,0.037292,0.053,11,49,0.395833,1.0,16,1.0,0.1,0.1,0.0,1.0,37.2718745,-119.2704153
